"iteration","BestAccuracy","BestKernal","BestNu","BestEpsilon"
"930","99.53","anovadot","0.0437531450297683","0.775772524066269"
"931","99.53","anovadot","0.0437531450297683","0.775772524066269"
"932","99.53","anovadot","0.0437531450297683","0.775772524066269"
"933","99.53","anovadot","0.0437531450297683","0.775772524066269"
"934","99.53","anovadot","0.0437531450297683","0.775772524066269"
"935","99.53","anovadot","0.0437531450297683","0.775772524066269"
"936","99.53","anovadot","0.0437531450297683","0.775772524066269"
"937","99.53","anovadot","0.0437531450297683","0.775772524066269"
"938","99.53","anovadot","0.0437531450297683","0.775772524066269"
"939","99.53","anovadot","0.0437531450297683","0.775772524066269"
"940","99.53","anovadot","0.0437531450297683","0.775772524066269"
"941","99.53","anovadot","0.0437531450297683","0.775772524066269"
"942","99.53","anovadot","0.0437531450297683","0.775772524066269"
"943","99.53","anovadot","0.0437531450297683","0.775772524066269"
"944","99.53","anovadot","0.0437531450297683","0.775772524066269"
"945","99.53","anovadot","0.0437531450297683","0.775772524066269"
"946","99.53","anovadot","0.0437531450297683","0.775772524066269"
"947","99.53","anovadot","0.0437531450297683","0.775772524066269"
"948","99.53","anovadot","0.0437531450297683","0.775772524066269"
"949","99.53","anovadot","0.0437531450297683","0.775772524066269"
"950","99.53","anovadot","0.0437531450297683","0.775772524066269"
"951","99.53","anovadot","0.0437531450297683","0.775772524066269"
"952","99.53","anovadot","0.0437531450297683","0.775772524066269"
"953","99.53","anovadot","0.0437531450297683","0.775772524066269"
"954","99.53","anovadot","0.0437531450297683","0.775772524066269"
"955","99.53","anovadot","0.0437531450297683","0.775772524066269"
"956","99.53","anovadot","0.0437531450297683","0.775772524066269"
"957","99.53","anovadot","0.0437531450297683","0.775772524066269"
"958","99.53","anovadot","0.0437531450297683","0.775772524066269"
"959","99.53","anovadot","0.0437531450297683","0.775772524066269"
"960","99.53","anovadot","0.0437531450297683","0.775772524066269"
"961","99.53","anovadot","0.0437531450297683","0.775772524066269"
"962","99.53","anovadot","0.0437531450297683","0.775772524066269"
"963","99.53","anovadot","0.0437531450297683","0.775772524066269"
"964","99.53","anovadot","0.0437531450297683","0.775772524066269"
"965","99.53","anovadot","0.0437531450297683","0.775772524066269"
"966","99.53","anovadot","0.0437531450297683","0.775772524066269"
"967","99.53","anovadot","0.0437531450297683","0.775772524066269"
"968","99.53","anovadot","0.0437531450297683","0.775772524066269"
"969","99.53","anovadot","0.0437531450297683","0.775772524066269"
"970","99.53","anovadot","0.0437531450297683","0.775772524066269"
"971","99.53","anovadot","0.0437531450297683","0.775772524066269"
"972","99.53","anovadot","0.0437531450297683","0.775772524066269"
"973","99.53","anovadot","0.0437531450297683","0.775772524066269"
"974","99.53","anovadot","0.0437531450297683","0.775772524066269"
"975","99.53","anovadot","0.0437531450297683","0.775772524066269"
"976","99.53","anovadot","0.0437531450297683","0.775772524066269"
"977","99.53","anovadot","0.0437531450297683","0.775772524066269"
"978","99.53","anovadot","0.0437531450297683","0.775772524066269"
"979","99.53","anovadot","0.0437531450297683","0.775772524066269"
"980","99.53","anovadot","0.0437531450297683","0.775772524066269"
"981","99.53","anovadot","0.0437531450297683","0.775772524066269"
"982","99.53","anovadot","0.0437531450297683","0.775772524066269"
"983","99.53","anovadot","0.0437531450297683","0.775772524066269"
"984","99.53","anovadot","0.0437531450297683","0.775772524066269"
"985","99.53","anovadot","0.0437531450297683","0.775772524066269"
"986","99.53","anovadot","0.0437531450297683","0.775772524066269"
"987","99.53","anovadot","0.0437531450297683","0.775772524066269"
"988","99.53","anovadot","0.0437531450297683","0.775772524066269"
"989","99.53","anovadot","0.0437531450297683","0.775772524066269"
"990","99.53","anovadot","0.0437531450297683","0.775772524066269"
"991","99.53","anovadot","0.0437531450297683","0.775772524066269"
"992","99.53","anovadot","0.0437531450297683","0.775772524066269"
"993","99.53","anovadot","0.0437531450297683","0.775772524066269"
"994","99.53","anovadot","0.0437531450297683","0.775772524066269"
"995","99.53","anovadot","0.0437531450297683","0.775772524066269"
"996","99.53","anovadot","0.0437531450297683","0.775772524066269"
"997","99.53","anovadot","0.0437531450297683","0.775772524066269"
"998","99.53","anovadot","0.0437531450297683","0.775772524066269"
"999","99.53","anovadot","0.0437531450297683","0.775772524066269"
"1000","99.53","anovadot","0.0437531450297683","0.775772524066269"
